Frames,Videos,Nose-Eye,Eye-Shoulder,Eye-Midshoulder,Eye-Wither,Wither-Midshoulder,Midshoulder-Shoulder,Hip-Ischium,Ischium-Stifle,Stifle-Hip,Stifle-Offhindhock,Offhindhock-Offhindfetlock,Stifle-Nearhindhock,Nearhindhock-Nearhindfetlock,Girth-Offknee,Offknee-Offfrontfetlock,Elbow-Nearknee,Nearknee-Nearfrontfetlock
0229.png,Sample8,38.02337293,87.06633997,91.21680157,118.9920203,37.26732856,32.82939063,62.65633958,55.82537854,68.52454873,59.51585037,50.03998401,44.90420421,42.19004622,54.08286646,36.08592216,56.58452871,38.20994635
0230.png,Sample8,39.03303445,85.88364221,88.5663593,115.7778946,37.24417926,32.31098884,59.92611748,57.04141965,64.03124237,64.17364292,48.83010911,45.1175551,44.94441011,52.59476949,36.39286866,56.96020443,36.81717595
0231.png,Sample8,36.88453455,84.4171178,90.82370714,114.5468366,34.05877273,33.10589071,60.16643583,53.37126152,65.35352749,62.34026343,49.78132627,44.146715,46.97090353,53.1707522,34.97874276,56.35601121,35.38361203
0232.png,Sample8,40.44749683,84.67439335,90.24660043,115.5182102,34.89715685,33.71058522,58.92683222,51.55748033,64.93715252,60.95900262,50.20806487,42.88492613,51.77795327,53.1707522,34.97860935,57.94960263,32.55764119
0233.png,Sample8,41.10723646,80.80123212,88.91630022,116.070201,35.83937624,32.82981707,62.89234542,53.32132365,66.01323773,61.34802723,50.47284859,44.6709799,49.55393471,52.83937925,34.16297541,54.02888939,34.49271743
0234.png,Sample8,40.93380565,82.37900488,92.78444793,115.6276995,32.11069742,33.49884244,58.82580689,51.12942184,66.19856326,61.2900717,49.82208792,45.1618177,47.91121419,51.88448708,34.76936072,53.17405801,35.35847533
0235.png,Sample8,39.78799931,79.13437798,91.34372691,114.5468366,30.64468778,35.33350944,56.66727059,50.4030246,67.2541812,59.87046759,50.28821378,44.06527986,46.42336577,49.02588885,34.76936072,52.70396148,34.89643089
0236.png,Sample8,38.8733442,77.01394391,92.0024106,115.577318,30.64468778,34.40930107,59.36675464,51.48919196,66.41587829,60.8276253,50.82881511,44.72135955,49.39635614,46.81879964,36.02467056,50.70645806,30.64468778
0239.png,Sample8,40.04996879,79.69943538,96.11332663,115.4789524,26.54958465,34.95339119,60.41314059,54.8133155,67.05221846,63.09459917,50.64003247,45.16068104,45.65084884,49.64329652,34.76943741,50.64096717,33.63178391
0241.png,Sample8,42.9204898,76.56192846,94.33981132,115.7789119,26.39841747,36.42972535,63.05252132,54.71588029,65.15931928,64.26753803,51.03723261,43.33811769,45.65084884,46.67229491,37.92363087,53.07483187,29.2193239
0242.png,Sample8,42.75020988,76.65507159,95.06282367,117.2309383,26.87418423,35.33927624,59.92576148,53.37059948,64.72141669,63.73603202,50.70598475,43.35349788,46.23640221,45.56833208,38.04636353,52.80151513,32.06925146
0243.png,Sample8,42.02114812,78.6689802,92.72695641,115.9863344,29.7015226,31.24848086,60.31682279,53.81449619,64.08936817,65.73413455,50.15974482,44.79125411,47.72622852,45.33877419,38.83297568,50.53518466,31.6786644
0244.png,Sample8,40.68887372,78.22685245,91.37193102,115.9863344,31.11269837,30.88347275,59.69157023,53.37059948,64.08969063,67.88891253,49.39635614,45.06818045,47.41307836,45.33781841,38.97562772,52.87321103,30.78275131
0245.png,Sample8,41.52709424,75.26313544,90.67679845,113.8914376,30.67438309,31.8673152,59.66211901,53.43786839,63.28036733,64.72236433,54.36080287,45.82062612,46.5188134,44.62660393,38.32583695,55.62526205,30.67423096
0246.png,Sample8,40.13870397,76.10821828,92.6755871,113.89046,29.36408994,33.21270173,61.17393054,54.37681287,63.13616327,67.30399361,51.8627505,46.15486011,46.84178098,44.32667118,38.64909946,56.69414236,32.06243908
0247.png,Sample8,38.28551801,76.01107522,91.34274161,112.447657,28.852329,35.88326135,60.53455946,54.45916717,63.75604895,66.19900637,48.18418367,43.67603971,47.91250823,44.32688174,38.82702381,57.63461537,32.7281666
0248.png,Sample8,39.03303445,76.26022409,90.667,110.7412018,27.91230712,34.95421132,60.63784664,56.76458207,62.65633958,69.52810783,45.63183587,46.17358552,47.67525331,43.94908165,38.00616909,55.65792746,34.27956956
0249.png,Sample8,39.23657025,78.18181943,91.37190184,110.8048054,27.40590367,35.50328937,59.01756424,57.08817352,59.0292884,70.13880841,45.772709,49.02550811,48.53456959,43.94924851,38.37874991,55.20468982,37.31515629
0250.png,Sample8,37.92363087,81.4011657,90.72824135,111.357231,28.2992658,36.39323503,56.91669156,58.52281987,58.8825007,67.50407725,46.93724416,48.00867052,49.12137801,44.19124096,37.74201314,56.11543262,39.74287917
0251.png,Sample8,36.22154055,82.58613012,92.78444793,113.2331911,28.78995967,37.04668526,56.26943911,58.92721688,56.91692582,70.83646581,46.58082104,51.93112533,49.36099225,44.32201359,37.74171285,60.33883585,37.64202144
0252.png,Sample8,38.94762866,85.92764657,93.07142299,111.3894629,27.91230712,36.98108226,57.72347876,59.88460385,56.76437067,71.93198022,46.58082104,55.28474976,48.53429486,44.91015228,38.00553761,65.52716146,36.76955262
0253.png,Sample8,39.1297443,85.66803112,91.80871661,110.0642196,28.42534081,36.67228443,57.88886671,59.42687757,56.76534546,72.31059243,44.84574549,56.58370398,47.07042006,44.74649087,37.90557274,65.08185957,38.18025086
0254.png,Sample8,38.47076812,86.24999066,92.47228534,110.726815,28.42534081,36.67228443,59.06627164,61.34735347,59.09684331,65.45594617,47.50171459,57.36846598,48.18418367,44.74649087,38.75776625,70.24062136,36.52080077
0255.png,Sample8,39.1297443,86.90690294,91.2158076,111.9083276,29.7022184,36.69045895,60.7289058,61.89937354,59.75061878,62.69830053,46.04345773,55.25367359,51.40194982,45.33790663,37.86540491,69.3108938,35.80857129
0256.png,Sample8,39.1297443,88.39586466,92.61633165,113.8347887,30.17012504,36.69045895,59.8741495,63.61732119,59.04460837,69.18160964,47.71276093,58.92721688,49.31916013,45.333,37.26854498,67.41226067,36.69045895
0262.png,Sample8,38.20994635,89.49220699,87.24173823,106.0143428,32.93772576,36.47273564,54.71992122,63.26250426,51.54462576,69.37496507,44.94441011,81.78334522,45.333,45.82062612,34.98571137,59.46774663,34.61493576
0263.png,Sample8,35.733352,87.92122484,84.85281374,105.6886581,33.73740424,34.44133821,56.2058439,63.80888479,50.88049179,68.85134389,47.46551498,85.10976704,44.666,46.58082104,33.41294493,58.53400531,34.44133821
0264.png,Sample8,36.22154055,87.8179936,86.92771454,107.5818242,33.7372264,32.89102546,54.10291017,62.03866895,50.21724361,66.13480845,45.33364706,85.10900723,44.6709799,46.12059073,34.57606752,59.34816295,33.65813093
0265.png,Sample8,37.62345605,88.49339461,87.68658836,108.1589407,33.7372264,33.73106712,54.7186176,65.29931087,51.19405348,63.47446031,45.9760034,85.48497204,45.45536028,48.83110575,33.63178391,58.66979159,33.65813093
0266.png,Sample8,36.76379258,87.92259728,88.06637901,110.403915,34.57063622,36.05551275,58.92683222,65.29501598,50.82365154,61.62639766,46.55746748,85.48418437,44.98423922,50.70645806,34.44184149,56.76415927,33.65813093
0267.png,Sample8,35.48985458,85.4193941,88.36288814,112.7787076,34.93463738,37.38717546,54.10291017,62.91102359,49.69752062,60.71095087,47.79557395,86.80482066,45.06818045,51.26828346,37.72390342,54.65808063,33.65813093
0268.png,Sample8,37.81207332,86.83317338,87.03544616,111.4629983,34.93463738,35.63404115,55.58971528,63.80495975,49.69752062,61.13752439,48.26720995,89.51427695,45.06818045,51.46713299,34.67401206,52.25974444,34.16297541
0269.png,Sample8,39.53686325,88.90710258,87.76200646,112.0151617,34.93463738,35.25769262,55.58933151,62.60990337,49.55326203,59.24326872,45.86445732,86.02325267,45.37775765,52.29819202,31.8673152,50.99019514,34.16297541
0273.png,Sample8,38.81038235,80.889634,90.66944604,114.1797725,32.18051861,37.26765056,57.69328866,61.42052498,50.01776573,59.51316568,47.70744177,86.1655822,46.42741049,56.6664,35.35847533,45.14644812,35.333
0274.png,Sample8,37.35782531,78.98235528,94.05907127,115.7786816,29.88056969,38.65563061,56.2058439,60.61111743,51.3373202,58.3176741,46.78510209,85.86541666,46.89435882,58.07588523,35.87583527,44.14574852,36.09865495
0277.png,Sample8,36.49657518,78.03174853,90.55385138,116.9427628,31.12699436,36.08647639,58.213725,59.7254794,56.09909883,55.04373615,48.04611211,85.60967495,46.17358552,65.66271731,32.931255,43.33813307,31.44729631
0278.png,Sample8,37.42913898,79.76011256,93.27781683,120.8002999,31.6721469,36.3739956,58.06114784,60.53492289,57.58049824,53.76936757,48.04611211,82.28990488,48.30038418,66.7492655,31.34086435,42.75020988,32.67280895
0279.png,Sample8,37.33995775,80.4014483,91.3725439,122.2620137,34.26686122,35.90103682,58.21065958,58.93902688,56.56854249,54.85384622,48.04611211,82.2894674,50.01715262,69.46834931,31.83998883,42.99899741,32.72716847
0280.png,Sample8,38.94663586,76.1189537,87.16719057,119.0474341,36.02426343,34.92849839,59.45711807,61.22091146,56.66671765,55.59025495,47.41307836,82.2894674,50.15974482,67.50465005,33.09945284,43.53837133,32.72716847
0281.png,Sample8,38.8723495,74.0123293,85.25550357,118.1335026,36.96234722,34.92849839,55.02726597,58.72740795,55.73419458,55.33679106,46.84269183,84.0837149,48.30072924,70.66649057,32.91098432,43.86829785,32.11094656
0282.png,Sample8,39.53586839,73.15390474,87.83027825,116.4817582,33.50005639,37.29701806,53.76936757,57.70401103,55.73320176,55.58933151,46.92372061,84.67702037,46.7281262,66.93575693,33.44044127,45.1175551,32.17310817
0283.png,Sample8,39.42331516,76.15426741,87.03544616,117.2363804,34.56986485,37.90597726,54.23051212,57.70401103,57.05784589,54.62600113,47.4461894,83.78043261,49.96411601,74.77390513,30.84659536,45.43603074,32.55764119
0284.png,Sample8,38.68996999,74.77435092,86.25795938,115.130689,32.80243893,38.4641016,57.98520885,57.89215645,53.17518637,59.93329626,47.2257604,87.68585848,46.42837255,76.26018912,30.00739169,47.70744177,33.86968491
0285.png,Sample8,38.09347567,76.8774118,85.49954646,114.3286355,33.21270173,36.76955262,57.5847202,57.59975309,55.24827197,60.82397919,46.61448035,84.43817199,47.4455571,77.06896767,33.49922056,47.14960115,34.13126297
0286.png,Sample8,38.81038235,79.13437798,88.02272434,116.2316346,33.21332397,36.69045895,56.71360409,56.76458207,55.0434818,58.56443365,46.28395451,80.62257748,48.53333334,73.06939776,34.6474947,47.29062863,33.75806736
0287.png,Sample8,37.42814152,78.87304849,88.67701945,118.1938784,34.67322375,35.77708764,55.65799933,55.75364463,55.6979872,60.22520698,45.77173315,82.94786047,45.92206926,72.86220176,34.80070242,50.45916282,33.75806736
0288.png,Sample8,37.39326738,76.15773106,84.66861941,116.2314396,36.6672,33.99257437,53.76842527,55.15563838,57.78816873,58.13776741,46.15504788,82.62963418,44.98324627,72.69472853,35.48381165,50.11055334,34.61616836
0289.png,Sample8,39.12875613,77.57464076,84.70896319,115.3234948,37.38635521,32.50359297,54.60575875,54.71519797,58.53434699,57.889074,46.80936753,81.72598662,44.68588642,74.14088691,33.69171346,51.4366752,33.97434981
0290.png,Sample8,38.37253648,77.57372981,85.42669892,115.8582103,37.81874903,31.60887358,52.91911648,54.7564953,59.5127624,57.63503179,47.23977609,76.83153577,44.00505527,74.02702209,34.17601498,53.74011537,33.15293183
0291.png,Sample8,38.47076812,76.36140968,86.20904825,112.999294,35.82697929,30.88347275,53.14132102,54.88552531,61.76666487,55.81641734,46.38965402,71.02112362,44.1260568,73.75635566,32.93028327,54.69081174,33.52610923
0292.png,Sample8,39.03303445,77.22088376,87.0992869,112.4768282,34.88369884,30.69573985,57.15099689,58.48480904,61.11894778,56.03938694,48.22635057,70.26345976,43.5172252,71.75241382,31.83998883,57.08817352,33.94756087
0293.png,Sample8,39.23755571,76.62347479,87.16818482,110.4029247,33.49937977,30.53541478,58.18711961,56.59926188,61.62948789,57.89215645,47.63348029,66.77916176,46.0048355,71.67875247,30.99072263,61.63651155,33.7307509
0294.png,Sample8,39.48590747,75.73330693,87.32098132,108.1579483,31.67149438,30.81888311,57.35680915,57.51111584,61.46355741,58.82176468,47.40901931,64.89992296,43.51822097,67.94115101,31.83998883,62.99584819,33.94756087
0303.png,Sample8,40.66660656,72.44921287,87.24201333,111.2555117,35.43385074,31.58714226,63.90618123,53.74767386,64.76230729,62.22539674,47.563422,45.02314467,48.70740761,54.86474683,32.82967493,61.07244515,34.49271743
0304.png,Sample8,42.92148387,74.55020382,89.63346349,110.1477049,31.86792188,33.05239612,58.44318419,53.00759275,64.72236433,60.81230505,47.34774429,42.10481103,52.71755769,53.9672205,32.33853567,60.64899377,31.34048146
0305.png,Sample8,43.58359529,75.47699282,84.16912076,112.8870842,36.37434383,30.18495579,56.82349671,50.61886781,63.2455532,63.17571967,47.4648127,43.94990077,50.31417738,52.52710623,32.11094656,57.56853694,32.55127921
0120.png,Sample9,43.8436059,64.5328719,65.11528238,88.34490239,34.44110593,25.38652312,42.3745731,46.97008032,57.27128425,50.26197149,48.78099812,42.25850079,36.54581296,56.33603544,36.73925542,36.41716323,36.07984972
0121.png,Sample9,41.14517928,66.77969086,62.11408143,92.30106055,40.63980534,22.36067977,44.47251836,46.97090353,58.37078798,48.41071966,48.11557844,41.41895433,37.76586349,56.26872824,35.08727531,35.83904141,37.29789389
0122.png,Sample9,40.61715018,69.18213964,64.06868537,92.69539842,38.32616746,23.67436495,47.18320795,49.76903098,58.57536077,50.3946073,48.73902384,40.80335498,39.1293354,55.65805922,35.25769262,35.44009029,34.59592141
0123.png,Sample9,40.00494414,70.20616624,64.5871229,92.69552069,37.38712197,22.82324352,44.42707383,48.00442572,58.31687387,51.02501783,48.68425254,41.20987476,41.12249453,53.9968065,35.43309816,36.54484612,34.07273268
0124.png,Sample9,42.37416404,71.11863016,66.68058522,92.03443076,35.83868798,23.01723026,45.63093006,48.83098288,58.31669096,50.77215335,48.68527955,44.08534652,39.65396435,52.71755769,35.95649841,35.95631301,36.05551275
0125.png,Sample9,42.651341,73.430239,66.54963394,90.1353698,34.41599757,23.37104572,45.63093006,50.19100406,58.74610531,51.03320053,48.67155684,45.9657457,42.33741713,52.93556251,35.43428347,36.00615997,37.48200161
0126.png,Sample9,43.59435234,74.86315219,69.70666795,95.34195532,34.93463738,23.48580661,46.23552266,47.63191275,57.22792636,54.18066486,48.00462015,48.89927971,42.60389132,51.93112533,36.08710451,40.27122491,34.67339679
0127.png,Sample9,44.08628409,76.2607049,70.25427469,96.1717168,35.38361203,28.28427125,47.46502339,46.23656082,58.19856432,53.07483187,48.0740355,52.25974444,43.8634244,51.93199828,35.63989026,38.97585007,38.53412918
0131.png,Sample9,42.60423558,76.92997105,77.01698803,96.75660644,32.72839067,27.01458043,45.67068596,44.26680221,61.71646278,49.25260964,47.89765942,56.57640655,44.14132858,49.2833215,35.35813595,50.88186755,40.07168022
0132.png,Sample9,42.8384355,79.67066657,78.18210082,99.64362722,32.93772576,27.84859862,45.33317647,48.94013577,60.8276253,51.88922389,47.23863297,53.87155506,45.91840106,49.2833215,35.333,54.20091841,37.24417926
0134.png,Sample9,42.71946213,78.98235528,80.73586839,103.8056153,34.95421132,27.01458043,43.53228177,48.44680473,61.06092768,51.86282762,47.07440918,54.22949177,44.82150279,47.4461894,34.05877273,59.95949374,31.34048146
0135.png,Sample9,37.76586349,80.95572178,82.00270457,107.2354813,35.20080807,27.19405165,45.65084884,44.74555224,61.28243178,53.28726344,39.77666542,55.69779569,42.79688982,48.08326112,34.16297541,64.11054342,31.6227766
0136.png,Sample9,39.9381967,87.93179175,86.00258653,112.2163842,35.50895349,26.74189389,45.06843192,45.30409351,61.76666487,54.69081174,39.46878373,53.94643434,43.43024036,46.89435882,34.23448554,66.10404594,31.30495168
0137.png,Sample9,39.65425016,84.9912806,84.01057605,109.9837483,35.60898763,26.13642839,50.11985634,44.02000555,62.83674792,54.21309395,41.53168002,52.00446989,44.06550679,46.57108307,35.30226307,65.81066445,32.06925146
0138.png,Sample9,42.21687394,82.01104533,80.01110479,113.0285116,40.0938621,26.74189389,52.83937925,42.54717121,64.30848916,55.75364463,42.85879659,48.99895691,44.06550679,46.28395451,34.41586198,68.53391699,31.83998883
0139.png,Sample9,43.68065934,82.21921916,80.66974926,111.5706054,39.60848956,25.47399547,51.79857999,41.86845008,63.47365158,56.1471242,41.75026813,48.13344414,44.50759236,44.60703483,34.41586198,72.30193482,34.23448554
0140.png,Sample9,44.32785932,84.54080409,81.40130493,110.2820646,38.70138097,24.03699002,51.10772936,42.9367183,63.47394566,52.87254276,46.19251984,46.82325159,44.32237459,43.74641573,34.78200046,75.47184906,33.65799229
0141.png,Sample9,43.67484911,81.41516375,84.09518417,109.3336585,36.02489263,20.24265025,51.10772936,44.14627706,62.91481366,51.93063751,45.1175551,45.92235961,44.06626324,42.79606421,34.13126297,75.12046917,33.33967273
0142.png,Sample9,42.21564218,81.41516375,83.50347165,111.2857443,38.75869509,18.77340909,48.83049139,43.96394483,60.67007317,53.00682556,43.43149908,44.94441011,43.2927297,42.71285001,33.47993097,77.06896767,33.63231911
0143.png,Sample9,44.71130605,83.333568,81.94644322,110.4921576,40.58439218,19.61935554,45.39689172,44.56713787,60.96329679,51.93138208,44.90515437,45.56739576,42.33722817,42.67221318,32.33816459,81.10334697,36.39286866
0144.png,Sample9,44.20715378,83.43949771,82.11877847,110.1467183,40.0938621,20.39607805,47.45143951,50.81160848,60.53530834,53.52101976,45.27431453,44.14549179,42.13204112,44.71075437,32.46921277,87.35608101,34.27956956
0145.png,Sample9,43.33307693,86.31270796,83.18653737,109.6523496,39.15259606,20.1769065,46.84310456,49.35103287,59.22837158,53.52101976,44.1260568,45.14712739,42.6868494,46.17358552,31.6159102,85.56679003,37.54710227
0146.png,Sample9,41.97863478,90.43396363,85.81667023,113.3768309,38.66689655,22.75506293,48.33218389,49.55425759,57.66205377,48.0925127,49.03060269,44.50208485,44.68591626,46.07719128,31.01239896,87.96479346,37.10603425
0147.png,Sample9,42.04759208,90.03979614,86.29188709,109.919791,37.31569226,23.67337933,48.67088567,49.55284497,57.13525084,50.92111983,46.7848741,43.66092584,46.00482101,44.79125411,32.7955146,87.24139435,35.44009029
0148.png,Sample9,39.96095317,91.53034955,88.13055972,111.8428441,36.32615832,25.10443078,48.06041569,52.34500931,55.65834669,54.31210628,44.84474948,43.35349788,46.70983718,45.333,33.41294493,88.97498275,33.97407509
0149.png,Sample9,39.95538623,97.49984844,93.35772301,113.5710487,34.57063622,25.75930469,51.31093884,50.0039554,56.22935967,49.03561518,46.96985323,42.67219756,48.11564773,45.33790663,32.79506739,87.13208364,33.09991609
